RBC,HCT,HGB,WBC,MCH,MCHC,MCV,RDW-SD,PLT,NEUT,LYMPH,MONO,EOS,BASO,count,percent,percent_cumulative
2,2,2,2,3,2,3,2,2,1,2,2,2,2,119,0.016347,81.107363
2,2,2,2,2,2,2,2,2,2,4,2,2,4,119,0.016347,81.123709
2,2,2,2,2,1,2,2,2,2,4,2,2,2,119,0.016347,81.140056
1,2,2,2,3,2,3,3,2,2,2,2,2,2,118,0.016209,81.156265
0,0,0,2,4,2,4,4,1,2,2,2,2,2,118,0.016209,81.172474
1,1,2,2,2,2,2,2,2,2,2,2,1,2,118,0.016209,81.188683
1,2,2,2,3,4,2,2,2,2,2,2,2,2,118,0.016209,81.204892
2,2,2,2,2,2,2,2,2,2,4,2,2,3,118,0.016209,81.221102
2,2,2,2,2,2,2,3,2,2,2,3,2,2,117,0.016072,81.237173
1,1,2,1,2,2,2,2,2,1,2,2,2,2,117,0.016072,81.253245
2,2,2,2,2,2,2,2,2,2,4,3,2,2,117,0.016072,81.269317
2,2,2,2,3,2,3,2,2,2,4,2,2,2,117,0.016072,81.285389
2,2,2,3,2,2,2,4,2,2,4,2,2,2,117,0.016072,81.301461
2,2,2,2,2,2,2,2,2,2,1,2,2,1,116,0.015934,81.317395
2,2,2,3,3,2,2,2,2,2,2,2,2,2,115,0.015797,81.333192
2,2,1,2,2,1,2,2,2,2,2,2,2,2,115,0.015797,81.348989
2,2,2,4,2,2,2,2,2,2,2,2,4,2,115,0.015797,81.364786
0,2,2,2,4,2,4,4,1,2,2,2,2,2,115,0.015797,81.380584
0,2,2,2,4,2,3,4,2,2,2,2,2,2,115,0.015797,81.396381
2,3,2,2,2,2,2,2,2,2,3,2,2,2,114,0.015660,81.412040
2,2,2,2,3,2,2,2,2,2,2,3,2,2,114,0.015660,81.427700
2,2,2,2,2,2,2,2,2,2,3,2,2,1,113,0.015522,81.443222
2,2,2,2,2,2,2,2,2,2,1,2,4,2,113,0.015522,81.458745
2,2,2,2,2,2,2,1,2,2,1,2,2,2,113,0.015522,81.474267
2,2,2,2,2,2,2,2,4,2,3,2,2,2,112,0.015385,81.489652
0,0,0,2,2,2,2,2,2,2,0,2,2,2,111,0.015248,81.504900
2,1,1,2,0,2,0,2,2,2,2,2,2,2,111,0.015248,81.520147
1,2,2,2,3,2,2,4,2,2,2,2,2,2,110,0.015110,81.535258
2,2,2,2,2,2,2,3,2,2,2,2,3,2,110,0.015110,81.550368
2,0,0,2,0,2,1,2,2,2,2,2,2,2,110,0.015110,81.565478
1,2,2,3,2,2,2,2,2,2,2,2,2,2,110,0.015110,81.580589
2,2,3,2,3,2,2,2,2,2,2,2,2,2,109,0.014973,81.595561
2,2,2,3,2,2,2,3,2,2,4,2,2,2,109,0.014973,81.610534
2,2,2,1,2,2,2,2,1,2,2,2,2,2,108,0.014836,81.625370
2,2,2,2,2,2,2,2,2,2,2,3,4,2,108,0.014836,81.640205
2,2,2,2,2,4,2,2,2,2,4,2,2,2,108,0.014836,81.655041
1,2,2,2,3,2,4,3,2,2,2,2,2,2,107,0.014698,81.669739
4,2,2,2,2,2,2,2,2,2,2,2,2,2,107,0.014698,81.684437
2,2,2,2,0,0,1,2,2,2,2,2,2,2,107,0.014698,81.699135
0,2,2,2,3,2,3,4,2,2,2,2,2,2,106,0.014561,81.713696
2,2,2,3,2,2,2,2,2,3,2,3,2,2,106,0.014561,81.728257
2,2,2,2,2,2,2,1,2,2,4,2,2,2,105,0.014423,81.742680
2,2,2,2,2,2,2,4,2,2,2,2,3,2,105,0.014423,81.757104
1,2,2,2,4,2,3,4,2,2,2,2,2,2,104,0.014286,81.771390
0,1,1,2,4,2,4,4,2,2,2,2,2,2,104,0.014286,81.785676
2,2,2,2,2,2,2,2,1,2,2,2,1,2,104,0.014286,81.799962
2,2,2,2,2,2,2,2,2,1,2,2,3,2,103,0.014149,81.814111
2,0,0,2,0,0,0,3,2,2,2,2,2,2,103,0.014149,81.828259
2,1,2,2,2,2,2,2,2,1,2,2,2,2,103,0.014149,81.842408
0,1,2,3,2,2,2,2,2,3,2,2,2,2,103,0.014149,81.856557
2,2,2,1,2,2,2,2,2,2,1,2,1,2,102,0.014011,81.870568
2,1,2,2,2,3,2,2,2,2,2,2,2,2,102,0.014011,81.884580
0,1,2,2,4,2,3,2,2,2,2,2,2,2,102,0.014011,81.898591
0,0,1,2,4,2,4,4,2,2,2,2,2,2,102,0.014011,81.912602
2,2,2,2,2,2,1,1,2,2,2,2,2,2,102,0.014011,81.926614
2,2,2,0,2,2,2,2,2,1,0,2,2,2,102,0.014011,81.940625
1,2,2,2,2,3,2,2,2,2,2,2,2,2,102,0.014011,81.954636
2,2,2,4,2,2,2,2,2,4,1,2,2,2,102,0.014011,81.968648
1,1,2,2,2,2,2,2,2,3,2,2,2,2,102,0.014011,81.982659
1,2,2,2,4,3,2,2,2,2,2,2,2,2,101,0.013874,81.996533
0,0,0,2,2,2,2,4,0,2,2,2,2,2,101,0.013874,82.010407
2,2,2,2,3,2,3,2,2,2,3,2,2,2,101,0.013874,82.024281
2,2,2,2,1,0,2,4,2,2,2,2,2,2,101,0.013874,82.038155
0,2,2,2,2,2,2,3,2,2,2,2,2,2,101,0.013874,82.052029
2,2,2,4,2,2,2,4,2,4,2,4,2,2,100,0.013737,82.065765
4,4,2,2,2,2,2,2,2,2,2,2,2,2,100,0.013737,82.079502
1,2,2,4,3,2,2,2,2,4,2,2,2,2,100,0.013737,82.093239
0,0,1,2,2,2,2,2,2,3,2,2,2,2,100,0.013737,82.106975
2,2,2,3,2,2,2,2,3,2,2,2,2,2,100,0.013737,82.120712
2,2,1,2,2,2,2,4,2,2,2,2,2,2,100,0.013737,82.134448
2,2,2,2,2,2,2,2,2,2,3,2,2,4,99,0.013599,82.148048
2,2,2,4,2,2,2,2,2,4,2,2,4,2,99,0.013599,82.161647
0,1,2,2,2,2,2,2,2,3,2,2,2,2,99,0.013599,82.175246
2,2,2,2,2,2,2,3,2,2,2,2,1,2,99,0.013599,82.188845
2,2,2,2,2,2,2,1,2,2,3,2,2,2,99,0.013599,82.202445
2,2,2,2,4,2,2,2,1,2,2,2,2,2,98,0.013462,82.215906
0,1,2,2,3,2,3,2,2,2,2,2,2,2,98,0.013462,82.229368
2,2,2,3,2,2,2,4,2,3,2,2,2,2,98,0.013462,82.242830
0,0,0,2,4,2,4,4,0,2,2,2,2,2,98,0.013462,82.256292
1,0,0,2,2,2,2,4,2,2,2,2,2,2,97,0.013325,82.269617
0,0,2,2,2,3,2,2,2,2,2,2,2,2,97,0.013325,82.282941
0,0,0,2,2,2,3,2,2,2,2,2,2,2,96,0.013187,82.296128
2,2,3,2,2,3,2,2,2,2,2,2,2,2,96,0.013187,82.309315
2,2,2,1,2,2,3,2,2,1,2,2,2,2,96,0.013187,82.322502
2,2,2,2,2,2,2,2,2,3,1,2,2,2,96,0.013187,82.335690
0,0,0,2,2,2,2,2,2,2,2,2,2,1,96,0.013187,82.348877
0,2,2,2,3,2,4,3,2,2,2,2,2,2,95,0.013050,82.361927
2,2,2,4,2,2,2,2,2,4,2,4,1,2,95,0.013050,82.374976
1,2,2,4,2,2,2,2,2,4,2,4,2,2,95,0.013050,82.388026
0,0,0,2,4,2,2,2,2,2,2,2,2,2,95,0.013050,82.401076
2,2,1,2,0,0,1,2,2,2,2,2,2,2,95,0.013050,82.414126
3,2,2,2,2,2,1,2,2,2,2,2,2,2,95,0.013050,82.427175
2,2,1,2,2,0,2,4,2,2,2,2,2,2,95,0.013050,82.440225
0,0,0,3,2,2,2,2,2,3,2,2,2,2,94,0.012912,82.453138
0,1,1,2,2,2,3,4,2,2,2,2,2,2,94,0.012912,82.466050
2,1,2,2,2,2,2,4,2,2,2,2,2,2,93,0.012775,82.478825
0,1,1,2,3,2,4,4,2,2,2,2,2,2,93,0.012775,82.491600
2,2,2,2,2,2,2,2,0,2,1,2,2,2,93,0.012775,82.504375
0,0,1,2,2,2,2,2,2,2,2,2,2,1,93,0.012775,82.517150
1,2,2,2,2,2,2,2,2,2,0,2,2,2,92,0.012638,82.529788
1,1,2,2,3,2,2,2,2,2,2,2,2,2,91,0.012500,82.542288
2,2,2,3,2,2,2,2,2,2,4,2,4,2,91,0.012500,82.554788
0,2,2,2,4,2,2,2,2,2,1,2,2,2,91,0.012500,82.567289
1,2,2,2,2,2,2,2,2,2,2,3,2,2,91,0.012500,82.579789
0,1,0,2,2,2,2,4,2,2,2,2,2,2,90,0.012363,82.592152
2,2,2,4,2,2,2,2,2,2,4,2,2,4,90,0.012363,82.604515
2,2,2,2,2,2,2,2,2,2,1,3,2,2,90,0.012363,82.616878
2,2,1,2,0,0,0,4,2,2,2,2,2,2,90,0.012363,82.629241
2,2,2,2,2,2,2,4,2,3,2,2,2,2,90,0.012363,82.641604
2,2,1,2,2,0,2,2,2,2,2,2,2,2,89,0.012226,82.653829
2,2,2,2,2,2,2,2,2,2,3,2,2,3,89,0.012226,82.666055
1,1,1,2,2,2,2,3,2,2,2,2,2,2,89,0.012226,82.678281
2,1,0,2,0,0,0,4,2,2,2,2,2,2,89,0.012226,82.690506
2,2,2,2,2,3,2,2,2,2,2,2,4,2,89,0.012226,82.702732
2,2,0,2,0,0,0,2,2,2,2,2,2,2,89,0.012226,82.714957
0,0,0,2,4,2,4,4,2,2,1,2,2,2,89,0.012226,82.727183
0,0,2,2,3,4,2,2,2,2,2,2,2,2,89,0.012226,82.739408
0,0,0,2,2,2,2,3,2,2,1,2,2,2,89,0.012226,82.751634
2,2,2,4,2,2,2,4,2,3,2,2,2,2,87,0.011951,82.763585
2,2,2,2,2,2,2,2,2,2,1,4,2,2,87,0.011951,82.775536
2,2,2,2,2,2,2,2,2,2,4,2,2,1,87,0.011951,82.787487
0,0,0,4,2,2,2,2,2,4,2,4,2,2,87,0.011951,82.799437
2,1,2,2,2,4,2,2,2,2,2,2,2,2,87,0.011951,82.811388
1,2,2,1,2,2,2,2,2,2,2,2,2,2,87,0.011951,82.823339
1,1,2,2,2,2,2,2,1,2,2,2,2,2,87,0.011951,82.835290
0,0,1,2,2,2,2,2,2,2,2,2,1,2,86,0.011813,82.847103
2,2,2,3,2,2,2,3,2,3,2,2,2,2,86,0.011813,82.858917
2,2,2,3,2,2,2,2,4,2,2,2,2,2,86,0.011813,82.870730
0,0,0,4,2,2,2,4,2,4,2,2,2,2,85,0.011676,82.882406
2,2,2,1,2,4,2,2,2,1,2,2,2,2,85,0.011676,82.894083
0,0,1,3,2,2,2,2,2,4,2,2,2,2,84,0.011539,82.905621
1,2,2,2,4,2,2,3,2,2,2,2,2,2,84,0.011539,82.917160
0,0,0,2,3,2,3,4,2,2,2,2,2,2,83,0.011401,82.928561
2,2,2,2,2,2,3,2,1,2,2,2,2,2,83,0.011401,82.939963
2,2,2,4,2,2,2,2,2,4,2,2,2,4,83,0.011401,82.951364
2,1,2,2,2,2,2,2,2,2,2,2,1,2,82,0.011264,82.962628
2,2,2,2,2,2,2,2,2,4,2,2,2,2,82,0.011264,82.973892
2,2,2,3,2,2,2,2,2,2,4,3,2,2,82,0.011264,82.985156
2,2,2,2,2,2,3,2,2,2,2,2,2,1,82,0.011264,82.996420
1,2,2,2,4,2,3,3,2,2,2,2,2,2,82,0.011264,83.007684
2,2,2,1,2,2,2,2,2,1,1,2,1,2,81,0.011127,83.018811
2,2,2,2,3,2,2,2,2,2,2,2,3,2,80,0.010989,83.029800
2,2,2,3,2,2,2,2,2,2,2,2,3,2,80,0.010989,83.040789
2,2,2,2,2,2,3,4,2,2,4,2,2,2,80,0.010989,83.051779
2,2,2,2,2,2,2,1,2,2,2,2,2,1,80,0.010989,83.062768
0,1,2,2,3,3,2,2,2,2,2,2,2,2,80,0.010989,83.073757
0,0,2,2,2,4,2,2,2,2,2,2,2,2,80,0.010989,83.084747
0,0,0,2,2,2,2,2,2,2,2,2,4,2,80,0.010989,83.095736
0,2,2,2,3,2,3,3,2,2,2,2,2,2,79,0.010852,83.106588
0,0,1,2,2,2,2,2,1,2,2,2,2,2,79,0.010852,83.117440
1,1,2,3,2,2,2,2,2,4,2,2,2,2,79,0.010852,83.128292
2,2,2,2,2,2,2,3,0,2,2,2,2,2,79,0.010852,83.139144
2,2,2,2,2,2,2,3,2,2,2,4,2,2,79,0.010852,83.149995
2,2,2,2,2,2,2,2,1,2,3,2,2,2,79,0.010852,83.160847
2,2,2,1,3,2,3,2,2,1,2,2,2,2,78,0.010715,83.171562
0,0,0,2,2,2,2,2,2,1,2,2,2,2,78,0.010715,83.182276
0,1,2,2,4,4,2,2,2,2,2,2,2,2,78,0.010715,83.192991
2,2,2,2,0,0,0,4,2,2,2,2,2,2,78,0.010715,83.203706
2,0,0,2,2,2,2,2,2,2,2,2,2,2,78,0.010715,83.214420
2,2,2,2,2,2,2,2,3,2,2,2,4,2,77,0.010577,83.224997
2,1,1,2,1,2,2,2,2,2,2,2,2,2,77,0.010577,83.235575
2,2,2,2,2,2,2,4,2,2,0,2,2,2,77,0.010577,83.246152
0,1,2,2,2,2,2,2,2,2,2,2,2,1,77,0.010577,83.256729
1,2,2,2,2,2,4,3,2,2,2,2,2,2,76,0.010440,83.267169
2,2,2,4,2,2,2,3,2,4,2,4,2,2,76,0.010440,83.277609
2,2,2,0,2,2,2,2,2,0,1,2,2,2,76,0.010440,83.288048
0,1,2,2,2,2,2,2,1,2,2,2,2,2,76,0.010440,83.298488
0,1,2,2,4,2,4,2,2,2,2,2,2,2,76,0.010440,83.308928
2,2,2,4,2,2,2,4,2,2,2,2,2,2,76,0.010440,83.319368
0,2,1,2,2,2,4,4,2,2,2,2,2,2,76,0.010440,83.329808
2,2,2,3,3,2,2,2,2,3,2,2,2,2,75,0.010302,83.340110
1,2,2,2,2,2,2,2,3,2,2,2,2,2,75,0.010302,83.350413
2,2,2,2,1,2,2,4,2,2,2,2,2,2,75,0.010302,83.360715
0,1,2,2,2,2,2,2,2,1,2,2,2,2,75,0.010302,83.371017
2,2,2,4,2,2,2,4,2,4,2,3,2,2,75,0.010302,83.381320
0,1,2,3,2,2,2,2,2,4,2,2,2,2,75,0.010302,83.391622
1,2,2,2,2,2,2,4,1,2,2,2,2,2,74,0.010165,83.401787
2,2,2,3,2,2,2,4,2,4,2,2,2,2,74,0.010165,83.411952
2,2,2,2,1,0,1,2,2,2,2,2,2,2,74,0.010165,83.422118
1,2,2,2,2,2,2,2,2,2,2,2,3,2,74,0.010165,83.432283
2,2,2,0,2,2,2,2,2,0,2,2,2,1,74,0.010165,83.442448
2,2,2,2,2,4,2,2,1,2,2,2,2,2,74,0.010165,83.452613
2,2,2,2,3,3,2,2,2,1,2,2,2,2,74,0.010165,83.462778
2,2,2,2,2,2,2,2,2,2,2,2,3,3,74,0.010165,83.472943
2,2,2,2,3,2,2,2,0,2,2,2,2,2,73,0.010028,83.482971
2,2,2,2,2,2,2,4,2,2,2,2,2,3,73,0.010028,83.492998
2,2,2,2,2,2,2,4,2,2,2,2,2,4,73,0.010028,83.503026
2,2,3,2,2,4,2,2,2,2,2,2,2,2,73,0.010028,83.513054
2,2,4,2,2,2,2,2,2,2,2,2,2,2,73,0.010028,83.523082
2,2,2,4,2,2,2,2,2,4,2,4,2,4,73,0.010028,83.533109
2,1,2,1,2,2,2,2,2,1,2,2,2,2,72,0.009890,83.543000
1,1,2,3,2,2,2,2,2,2,2,2,2,2,72,0.009890,83.552890
0,0,0,2,2,2,2,4,2,2,2,2,4,2,72,0.009890,83.562780
2,2,2,2,2,2,3,4,1,2,2,2,2,2,72,0.009890,83.572671
2,2,2,2,2,2,2,2,1,2,0,2,2,2,71,0.009753,83.582424
2,1,0,2,2,2,2,2,2,2,2,2,2,2,70,0.009616,83.592039
0,0,0,2,0,0,0,4,2,2,2,2,2,2,70,0.009616,83.601655
1,2,2,4,2,2,2,2,2,4,2,3,2,2,70,0.009616,83.611271
2,2,2,2,2,2,2,2,2,2,3,3,2,2,70,0.009616,83.620886
2,3,3,2,3,2,2,2,2,2,2,2,2,2,70,0.009616,83.630502
2,2,2,1,2,2,2,1,2,1,2,2,2,2,70,0.009616,83.640117
2,2,2,2,1,1,2,2,2,2,2,2,2,2,70,0.009616,83.649733
0,1,2,4,3,2,2,2,2,4,2,2,2,2,69,0.009478,83.659211
2,2,2,2,2,1,2,2,3,2,2,2,2,2,69,0.009478,83.668690
2,2,2,3,2,3,2,2,2,2,2,2,2,2,69,0.009478,83.678168
2,2,2,2,2,2,2,2,1,2,4,2,2,2,69,0.009478,83.687646
2,1,2,2,2,2,1,2,2,2,2,2,2,2,69,0.009478,83.697124
1,2,2,2,3,2,2,2,1,2,2,2,2,2,69,0.009478,83.706603
2,2,2,4,2,2,2,3,2,2,2,2,2,2,69,0.009478,83.716081
2,2,2,0,2,2,2,2,2,1,2,2,2,1,68,0.009341,83.725422
2,2,2,3,2,3,2,2,2,3,2,2,2,2,68,0.009341,83.734763
0,0,0,2,2,2,2,2,2,2,2,2,1,2,67,0.009204,83.743966
2,2,2,4,2,2,2,3,2,3,2,2,2,2,67,0.009204,83.753170
2,2,2,4,2,2,2,2,2,4,4,3,2,2,67,0.009204,83.762373
2,2,2,2,4,2,2,2,2,2,2,3,2,2,67,0.009204,83.771577
2,2,2,2,4,2,2,2,2,2,2,2,4,2,67,0.009204,83.780780
0,1,2,2,2,2,2,2,2,2,2,2,1,2,67,0.009204,83.789984
1,2,2,4,2,2,2,4,2,4,2,2,2,2,66,0.009066,83.799050
2,0,2,2,2,2,2,2,2,2,2,2,2,2,66,0.009066,83.808116
1,2,2,1,2,2,2,2,2,1,1,2,2,2,66,0.009066,83.817182
2,2,2,2,2,2,3,4,2,2,3,2,2,2,66,0.009066,83.826248
2,1,1,2,2,2,1,2,2,2,2,2,2,2,66,0.009066,83.835315
0,0,1,2,2,3,2,2,2,2,2,2,2,2,66,0.009066,83.844381
0,1,1,2,2,2,3,2,2,2,2,2,2,2,66,0.009066,83.853447
1,2,2,2,4,2,2,4,2,2,2,2,2,2,66,0.009066,83.862513
0,0,0,1,2,2,2,2,2,1,2,2,2,2,66,0.009066,83.871579
0,0,2,2,4,4,2,2,2,2,2,2,2,2,66,0.009066,83.880645
0,1,2,2,2,3,2,2,2,2,2,2,2,2,66,0.009066,83.889712
2,2,2,2,2,2,2,3,2,2,2,2,2,4,66,0.009066,83.898778
0,0,0,2,2,1,4,4,2,2,2,2,2,2,66,0.009066,83.907844
0,2,2,4,2,2,2,2,2,4,2,2,2,2,66,0.009066,83.916910
3,2,2,2,2,2,2,2,2,2,4,2,2,2,66,0.009066,83.925976
2,2,2,2,2,4,2,0,2,2,2,2,2,2,65,0.008929,83.934905
2,2,2,2,2,0,2,2,2,2,4,2,2,2,65,0.008929,83.943834
1,2,2,2,4,2,2,2,2,1,2,2,2,2,65,0.008929,83.952763
2,2,2,4,2,2,2,2,2,4,3,4,2,2,65,0.008929,83.961691
0,0,0,2,3,2,4,4,1,2,2,2,2,2,65,0.008929,83.970620
0,2,2,2,2,2,4,2,2,2,2,2,2,2,65,0.008929,83.979549
2,1,2,2,2,2,2,2,2,2,2,2,2,1,64,0.008791,83.988340
0,0,0,3,2,2,2,2,2,2,2,2,2,2,64,0.008791,83.997132
2,2,2,4,2,2,2,2,1,4,2,2,2,2,64,0.008791,84.005923
2,2,2,2,2,3,2,2,2,3,2,2,2,2,64,0.008791,84.014715
0,0,1,2,3,2,3,2,2,2,2,2,2,2,64,0.008791,84.023506
0,2,2,2,3,2,2,4,2,2,2,2,2,2,64,0.008791,84.032298
2,2,2,2,2,2,2,1,2,2,2,2,1,2,64,0.008791,84.041089
0,0,0,2,2,2,2,2,4,2,2,2,2,2,64,0.008791,84.049880
1,1,1,2,2,2,2,2,2,2,1,2,2,2,64,0.008791,84.058672
0,0,0,2,4,2,4,4,2,2,0,2,2,2,64,0.008791,84.067463
2,2,2,2,4,4,3,2,2,2,2,2,2,2,63,0.008654,84.076117
0,0,0,2,2,2,2,2,2,2,2,3,2,2,63,0.008654,84.084771
0,0,1,2,2,2,2,2,2,1,2,2,2,2,63,0.008654,84.093425
0,1,2,2,3,2,2,3,2,2,2,2,2,2,63,0.008654,84.102079
2,2,2,4,2,2,2,2,2,3,2,2,4,2,63,0.008654,84.110734
2,2,2,2,2,1,3,2,2,2,2,2,2,2,63,0.008654,84.119388
0,0,0,2,2,2,2,2,2,3,2,2,2,2,63,0.008654,84.128042
0,1,2,2,3,2,2,4,2,2,2,2,2,2,63,0.008654,84.136696
0,1,2,2,3,4,2,2,2,2,2,2,2,2,63,0.008654,84.145350
0,1,1,4,2,2,2,2,2,4,2,2,2,2,62,0.008517,84.153866
0,0,0,2,0,0,0,2,2,2,2,2,2,2,62,0.008517,84.162383
2,2,2,2,2,2,2,2,2,2,2,2,3,4,62,0.008517,84.170900
2,2,2,2,3,2,3,2,2,2,2,2,2,1,62,0.008517,84.179417
2,2,2,2,1,2,2,2,2,2,1,2,2,2,62,0.008517,84.187933
2,2,1,2,2,1,2,4,2,2,2,2,2,2,62,0.008517,84.196450
0,1,2,2,3,2,2,2,2,2,1,2,2,2,62,0.008517,84.204967
2,2,2,4,2,2,2,2,4,2,4,2,2,2,62,0.008517,84.213483
0,0,0,2,2,2,3,3,2,2,2,2,2,2,61,0.008379,84.221863
2,2,2,1,2,2,2,2,2,2,1,2,2,1,61,0.008379,84.230242
0,2,2,2,4,2,2,4,2,2,2,2,2,2,61,0.008379,84.238621
2,2,2,2,2,2,2,2,0,1,2,2,2,2,61,0.008379,84.247001
1,2,2,2,2,2,2,2,2,2,2,4,2,2,61,0.008379,84.255380
2,2,2,0,2,2,2,2,1,1,2,2,2,2,61,0.008379,84.263759
2,2,2,2,2,1,3,4,2,2,2,2,2,2,61,0.008379,84.272139
2,2,2,3,2,2,2,2,3,2,4,2,2,2,61,0.008379,84.280518
1,2,2,2,3,2,2,2,2,2,2,2,1,2,61,0.008379,84.288897
2,2,2,2,2,2,2,2,2,3,2,2,1,2,61,0.008379,84.297277
2,2,2,1,2,2,2,2,2,1,0,2,2,2,61,0.008379,84.305656
0,2,2,2,2,2,3,3,2,2,2,2,2,2,61,0.008379,84.314035
4,2,2,2,0,0,0,2,2,2,2,2,2,2,60,0.008242,84.322277
1,2,2,1,3,2,2,2,2,1,2,2,2,2,60,0.008242,84.330519
1,2,2,4,2,2,2,2,2,3,2,2,2,2,60,0.008242,84.338761
2,2,2,0,2,2,2,2,1,0,2,2,2,2,60,0.008242,84.347003
2,2,2,2,0,0,1,4,2,2,2,2,2,2,60,0.008242,84.355245
2,2,2,2,2,2,2,2,4,2,2,2,2,4,59,0.008105,84.363350
2,1,2,2,2,2,2,3,2,2,2,2,2,2,59,0.008105,84.371454
1,2,2,2,2,2,2,2,4,2,2,2,2,2,59,0.008105,84.379559
2,2,2,2,2,1,2,2,2,2,2,2,2,1,58,0.007967,84.387526
0,2,2,2,4,2,3,3,2,2,2,2,2,2,58,0.007967,84.395493
1,2,2,2,2,2,2,4,2,2,1,2,2,2,58,0.007967,84.403461
2,2,2,2,2,2,2,1,2,2,2,2,4,2,58,0.007967,84.411428
1,2,2,2,2,2,2,2,2,2,1,2,1,2,58,0.007967,84.419395
0,1,0,2,2,2,4,4,2,2,2,2,2,2,58,0.007967,84.427362
0,1,2,2,4,2,2,2,2,2,1,2,2,2,58,0.007967,84.435329
2,1,1,2,1,2,0,2,2,2,2,2,2,2,58,0.007967,84.443297
2,2,2,4,2,2,2,2,3,2,4,2,2,2,58,0.007967,84.451264
2,2,2,4,2,2,2,2,2,2,4,2,3,2,58,0.007967,84.459231
0,0,0,2,2,2,3,4,1,2,2,2,2,2,58,0.007967,84.467198
2,2,2,1,3,2,2,2,2,2,2,2,2,2,58,0.007967,84.475166
0,0,0,2,3,2,2,4,2,2,2,2,2,2,58,0.007967,84.483133
1,1,0,2,2,2,2,4,2,2,2,2,2,2,57,0.007830,84.490963
2,2,3,2,4,2,2,2,2,2,2,2,2,2,57,0.007830,84.498793
2,2,2,3,2,2,2,2,2,4,1,2,2,2,57,0.007830,84.506622
2,2,2,2,3,2,3,2,1,2,2,2,2,2,57,0.007830,84.514452
0,0,0,2,3,2,4,2,2,2,2,2,2,2,57,0.007830,84.522282
2,2,2,2,3,2,2,2,2,2,2,4,2,2,57,0.007830,84.530112
1,2,2,1,2,2,2,2,2,2,1,2,2,2,56,0.007692,84.537805
2,2,1,2,1,0,2,2,2,2,2,2,2,2,56,0.007692,84.545497
2,2,2,2,4,2,4,4,2,2,3,2,2,2,56,0.007692,84.553190
2,2,2,4,2,2,2,2,2,4,2,2,2,3,56,0.007692,84.560882
2,2,2,2,2,2,1,2,2,2,3,2,2,2,56,0.007692,84.568574
2,2,2,2,1,2,1,4,2,2,2,2,2,2,56,0.007692,84.576267
0,1,2,1,2,2,2,2,2,1,2,2,2,2,56,0.007692,84.583959
0,0,0,2,2,2,2,4,2,2,2,2,2,1,56,0.007692,84.591652
1,2,1,2,2,2,2,3,2,2,2,2,2,2,56,0.007692,84.599344
2,0,0,2,0,0,0,4,4,2,2,2,2,2,56,0.007692,84.607037
2,2,2,4,2,2,2,2,2,2,4,2,2,3,56,0.007692,84.614729
0,2,2,2,4,2,4,4,2,2,1,2,2,2,56,0.007692,84.622422
2,2,2,2,2,2,2,3,2,3,2,2,2,2,55,0.007555,84.629977
2,2,2,2,2,2,2,3,2,2,2,2,2,3,55,0.007555,84.637532
0,0,1,4,2,2,2,2,2,4,2,4,2,2,55,0.007555,84.645087
2,2,2,1,2,2,2,3,2,2,2,2,2,2,55,0.007555,84.652643
2,2,1,2,0,1,0,2,2,2,2,2,2,2,55,0.007555,84.660198
2,1,1,2,0,1,0,2,2,2,2,2,2,2,55,0.007555,84.667753
2,2,2,2,0,2,0,4,2,2,2,2,2,2,55,0.007555,84.675308
0,0,0,2,2,2,2,4,4,2,2,2,2,2,55,0.007555,84.682863
2,0,0,2,0,2,2,2,2,2,2,2,2,2,54,0.007418,84.690281
2,2,2,2,2,1,4,4,2,2,2,2,2,2,54,0.007418,84.697699
2,2,2,2,3,3,2,2,2,2,2,2,2,1,54,0.007418,84.705116
2,2,2,2,2,2,2,2,4,2,2,2,4,2,54,0.007418,84.712534
1,2,2,2,4,2,2,2,2,2,2,2,1,2,54,0.007418,84.719952
2,2,2,1,2,2,2,2,2,0,2,2,2,1,54,0.007418,84.727370
2,2,2,2,0,2,1,4,2,2,2,2,2,2,53,0.007280,84.734650
0,1,1,2,2,2,3,3,2,2,2,2,2,2,53,0.007280,84.741930
1,0,0,2,0,0,0,2,2,2,2,2,2,2,53,0.007280,84.749211
2,2,2,2,2,2,2,2,1,2,2,2,4,2,53,0.007280,84.756491
1,1,2,2,2,2,2,2,2,2,2,2,4,2,53,0.007280,84.763772
2,2,2,2,3,4,2,2,2,2,2,2,2,1,53,0.007280,84.771052
2,2,2,2,2,2,2,2,2,2,2,4,4,2,53,0.007280,84.778332
0,0,0,2,4,2,3,4,2,2,2,2,2,2,53,0.007280,84.785613
0,0,0,2,2,2,2,2,2,2,2,4,2,2,53,0.007280,84.792893
0,1,2,2,4,2,4,3,2,2,2,2,2,2,53,0.007280,84.800174
0,0,2,2,3,3,2,2,2,2,2,2,2,2,53,0.007280,84.807454
3,2,2,2,2,2,2,2,2,2,3,2,2,2,53,0.007280,84.814734
2,2,2,2,2,2,3,2,2,2,2,2,4,2,52,0.007143,84.821877
2,2,2,2,1,2,0,4,2,2,2,2,2,2,52,0.007143,84.829020
2,2,2,2,2,3,2,2,0,2,2,2,2,2,52,0.007143,84.836164
2,2,1,2,1,0,2,4,2,2,2,2,2,2,52,0.007143,84.843307
0,1,1,2,2,2,4,4,2,2,2,2,2,2,52,0.007143,84.850450
2,2,2,3,2,2,2,2,2,3,2,4,2,2,52,0.007143,84.857593
